Period,Temperature,Effective Temperature,Wind Speed,Wind Direction,Precipitation Amount,Precipitation Type,Solar Radiation,Humidity,Cloud Cover,Demand
46,11.75,11.19563293,3.5,30,0,0,0,100,8,127.5774
47,11.69999695,11.19563293,3,30,0,0,0,100,8,106.8471
48,11.69999695,11.19563293,3,30,0,0,0,99.5,8,88.9616
1,11.69999695,11.90752411,3,30,0,0,0,99,8,75.9767
2,11.69999695,11.90752411,3,30,0,0,0,99,8,69.0805
3,11.69999695,11.90752411,3,30,0,0,0,99,8,71.3726
4,11.69999695,11.90752411,3,30,0,0,0,99,8,58.4588
5,11.59999847,11.90752411,4,20,0.199999928,0,0,99,8,56.9033
6,11.59999847,11.90752411,4,25,0.099999964,0,0,99,8,52.8015
7,11.59999847,11.90752411,4,30,0,0,0,99,8,50.69
8,11.54999542,11.90752411,4,30,0,0,0,99.5,8,49.6909
9,11.5,11.90752411,4,30,0,0,0,100,8,49.6157
10,11.44999695,11.90752411,4,30,0,0,0,100,8,49.8397
11,11.3999939,11.90752411,4,30,0,0,0,100,8,53.1102
12,11.44999695,11.90752411,4,30,0,0,0,100,8,56.9391
13,11.5,11.90752411,4,30,0,0,0,100,8,71.383
14,11.54999542,11.90752411,4,35,0.099999964,0,0,99.5,8,88.8842
15,11.59999847,11.90752411,4,40,0.199999928,0,0,99,8,109.7162
16,11.59999847,11.90752411,4,40,0.099999964,0,0,99,8,125.5167
17,11.59999847,11.90752411,4,40,0,0,0,99,8,125.2998
18,11.59999847,11.90752411,4,40,0,0,10,99,8,127.1446
19,11.59999847,11.90752411,4,40,0,0,20,99,8,125.621
20,11.69999695,11.90752411,4.5,45,0,0,65,99,8,121.9969
21,11.79999542,11.90752411,5,50,0,0,110,99,8,119.8508
22,12,11.90752411,4.5,45,0,0,165,98.5,8,116.9825
23,12.19999695,11.90752411,4,40,0,0,220,98,8,115.9767
24,12.25,11.90752411,4,45,0,0,235,97.5,8,117.4278
25,12.29999542,11.90752411,4,50,0,0,250,97,8,120.4279
26,12.29999542,11.90752411,4,50,0,0,245,97,8,122.3249
27,12.29999542,11.90752411,4,50,0,0,240,97,8,119.8795
28,12.19999695,11.90752411,4,45,0,0,215,98,8,114.1378
29,12.09999847,11.90752411,4,40,0,0,190,99,8,112.4592
30,12.09999847,11.90752411,4,40,0,0,180,99,8,114.0654
31,12.09999847,11.90752411,4,40,0,2,170,99,8,116.8629
32,12.09999847,11.90752411,4,40,0,2,155,99,8,128.8568
33,12.09999847,11.90752411,4,40,0,2,140,99,8,141.4986
34,12.1499939,11.90752411,4,40,0,2,115,99,8,158.5786
35,12.19999695,11.90752411,4,40,0,2,90,99,8,178.0432
36,12.1499939,11.90752411,4,40,0.099999964,2,60,99,8,198.9795
37,12.09999847,11.90752411,4,40,0.199999928,2,30,99,8,213.2217
38,12.09999847,11.90752411,4.5,45,0.099999964,2,15,99,8,215.8176
39,12.09999847,11.90752411,5,50,0,2,0,99,8,207.5806
40,12,11.90752411,5,45,0,2,0,99,8,197.0522
41,11.8999939,11.90752411,5,40,0,0,0,99,8,187.6236
42,11.94999695,11.90752411,4.5,40,0,0,0,98.5,8,178.393
43,12,11.90752411,4,40,0,0,0,98,8,169.7361
44,11.8999939,11.90752411,4.5,40,0,0,0,97.5,8,157.9754
45,11.79999542,11.90752411,5,40,0,0,0,97,8,145.5628
46,11.59999847,11.90752411,4.5,45,0.099999964,0,0,97.5,8,128.9086
47,11.3999939,11.90752411,4,50,0.199999928,2,0,98,8,107.7524
48,11.1499939,11.90752411,4,50,0.099999964,2,0,98.5,8,89.8149
1,10.8999939,10.54044342,4,50,0,2,0,99,8,76.8646
2,10.79999542,10.54044342,4,50,0,2,0,99,8,70.4537
3,10.69999695,10.54044342,4,50,0,2,0,99,8,72.3895
4,10.69999695,10.54044342,4,50,0,2,0,99,8,58.8087
5,10.29999542,10.54044342,4,40,0,0,0,99,8,57.1152
6,10.04999542,10.54044342,4,45,0,0,0,98,8,52.9687
7,9.799995422,10.54044342,4,50,0,0,0,97,8,51.207
8,9.799995422,10.54044342,4.5,45,0,0,0,96,8,50.0884
9,9.799995422,10.54044342,5,40,0,0,0,95,8,50.0479
10,9.699996948,10.54044342,5,45,0,0,0,94,8,50.1224
11,9.599998474,10.54044342,5,50,0,0,0,93,8,53.6529
12,9.549995422,10.54044342,4.5,50,0,0,0,93.5,8,57.5342
13,9.5,10.54044342,4,50,0,0,0,94,8,73.1104
14,9.399993896,10.54044342,4.5,45,0,0,0,94.5,8,90.095
15,9.299995422,10.54044342,5,40,0,2,0,95,8,112.069
16,9.199996948,10.54044342,4.5,45,0,2,0,95,8,124.8796
17,9.099998474,10.54044342,4,50,0,0,0,95,8,125.7003
18,9.099998474,10.54044342,4.5,45,0,0,10,93.5,8,128.0655
19,9.099998474,10.54044342,5,40,0,0,20,92,8,126.9247
20,9.149993896,10.54044342,4.5,40,0,0,55,91.5,8,123.2777
21,9.199996948,10.54044342,4,40,0,0,90,91,8,119.211
22,9.399993896,10.54044342,4,45,0,0,155,88.5,8,117.3543
23,9.599998474,10.54044342,4,50,0,0,220,86,7,116.5532
24,9.75,10.54044342,4,45,0,0,270,86,7,117.0002
25,9.899993896,10.54044342,4,40,0,0,320,86,7,117.8867
26,10,10.54044342,4,45,0,0,360,86,7,120.8141
27,10.09999847,10.54044342,4,50,0,0,400,86,7,119.308
28,10.09999847,10.54044342,4.5,50,0,0,370,85.5,7,114.8153
29,10.09999847,10.54044342,5,50,0,0,340,85,7,112.8719
30,9.699996948,10.54044342,5,45,0,0,270,89,8,115.3536
31,9.299995422,10.54044342,5,40,0,2,200,93,8,118.13
32,9.299995422,10.54044342,4.5,45,0,2,170,92,8,130.7404
33,9.299995422,10.54044342,4,50,0,0,140,91,8,144.4981
34,8.899993896,10.54044342,4.5,45,0,0,100,92,8,162.2758
35,8.5,10.54044342,5,40,0,0,60,93,8,182.4448
36,8.549995422,10.54044342,4.5,45,0,0,40,89.5,8,200.3815
37,8.599998474,10.54044342,4,50,0,0,20,86,7,214.6301
38,8.599998474,10.54044342,4.5,45,0,0,10,84.5,8,217.5895
39,8.599998474,10.54044342,5,40,0,0,0,83,8,210.3842
40,8.5,10.54044342,5,45,0,0,0,83.5,8,201.4856
41,8.399993896,10.54044342,5,50,0,0,0,84,8,190.233
42,8.25,10.54044342,5,45,0,0,0,82,8,183.2373
43,8.099998474,10.54044342,5,40,0,0,0,80,7,174.4777
44,8,10.54044342,5,45,0,0,0,80,7,163.0078
45,7.899997711,10.54044342,5,50,0,0,0,80,7,152.3045
46,7.75,10.54044342,5.5,50,0,0,0,81,7,134.0796
47,7.599998474,10.54044342,6,50,0,0,0,82,7,112.4645
48,7.549999237,10.54044342,6,45,0,0,0,81,8,93.7077
1,7.5,7.80538559,6,40,0,0,0,80,8,79.9617
2,7.25,7.80538559,5.5,40,0,0,0,84.5,8,73.2624
3,7,7.80538559,5,40,0,0,0,89,8,75.7256
4,7,7.80538559,5,40,0,0,0,89,8,60.489
5,6.899997711,7.80538559,6,40,0,0,0,85,8,59.2884
6,6.799999237,7.80538559,5.5,40,0,0,0,82.5,8,55.4513
7,6.699996948,7.80538559,5,40,0,0,0,80,7,53.0923
8,6.599998474,7.80538559,5,40,0,0,0,78,7,52.0238
9,6.5,7.80538559,5,40,0,0,0,76,7,52.2557
10,6.149997711,7.80538559,5.5,40,0,0,0,79,7,52.8555
11,5.799999237,7.80538559,6,40,0,0,0,82,7,55.2495
12,5.649997711,7.80538559,5.5,35,0,0,0,82.5,7,59.5192
13,5.5,7.80538559,5,30,0,0,0,83,7,74.9366
14,5.199996948,7.80538559,5,30,0,0,0,83,7,92.0862
15,4.899997711,7.80538559,5,30,0,0,0,83,7,114.4814
16,4.699996948,7.80538559,5,25,0,0,0,84.5,7,130.3392
17,4.5,7.80538559,5,20,0,0,0,86,7,131.6675
18,4.25,7.80538559,4,15,0,0,35,86,6,139.0107
19,4,7.80538559,3,10,0,0,70,86,5,136.3447
20,4.599998474,7.80538559,3.5,15,0,0,290,83.5,4,133.1573
21,5.199996948,7.80538559,4,20,0,0,510,81,3,128.4476
22,5.5,7.80538559,3.5,15,0,0,425,80,5,126.5467
23,5.799999237,7.80538559,3,10,0,0,340,79,7,125.9284
24,6.099998474,7.80538559,4,15,0,0,420,74,7,124.6168
25,6.399997711,7.80538559,5,20,0,0,500,69,7,126.4358
26,6.399997711,7.80538559,5.5,20,0,0,535,70,8,128.6273
27,6.399997711,7.80538559,6,20,0,0,570,71,8,123.8725
28,6.649997711,7.80538559,6,20,0,0,655,69.5,8,119.5424
29,6.899997711,7.80538559,6,20,0,0,740,68,8,115.8692
30,6.649997711,7.80538559,6,20,0,0,700,67.5,8,117.9633
31,6.399997711,7.80538559,6,20,0,0,660,67,7,119.7971
32,6.349998474,7.80538559,5.5,20,0,0,590,65,7,131.2853
33,6.299999237,7.80538559,5,20,0,0,520,63,7,143.9543
34,6,7.80538559,5.5,25,0,0,405,64.5,7,159.5772
35,5.699996948,7.80538559,6,30,0,2,290,66,7,179.4321
36,5.049999237,7.80538559,6.5,20,0,2,165,72.5,7,200.387
37,4.399997711,7.80538559,7,10,0,2,40,79,7,218.055
38,4.199996948,7.80538559,7,10,0,2,20,79,7,222.7145
39,4,7.80538559,7,10,0,0,0,79,6,215.2205
40,3.849998474,7.80538559,6.5,185,0,0,0,77.5,7,204.6844
41,3.699998856,7.80538559,6,360,0,0,0,76,7,192.8943
42,3.549999237,7.80538559,5.5,360,0,0,0,73.5,8,182.6757
43,3.399999619,7.80538559,5,360,0,0,0,71,8,175.6208
44,3.299999237,7.80538559,5.5,355,0,0,0,70.5,8,164.7721
45,3.199998856,7.80538559,6,350,0,0,0,70,8,154.6407
46,2.849998474,7.80538559,6,350,0,0,0,69.5,8,140.481
47,2.5,7.80538559,6,350,0,0,0,69,7,122.1471
48,2.099998474,7.80538559,6,350,0,0,0,70,7,104.607
1,1.699999809,5.778915405,6,350,0,0,0,71,6,90.0073
2,1.25,5.778915405,6,350,0,0,0,73.5,4,83.5263
3,0.799999714,5.778915405,6,350,0,0,0,76,1,82.9518
4,0.799999714,5.778915405,6,350,0,0,0,76,1,63.2211
5,0.199999928,5.778915405,5,330,0,0,0,79,2,63.3081
6,0.099999964,5.778915405,5,335,0,0,0,79.5,2,59.2489
7,0,5.778915405,5,340,0,0,0,80,2,58.171
8,-0.099999964,5.778915405,5,335,0,0,0,81.5,4,58.1682
9,-0.199999928,5.778915405,5,330,0,0,0,83,5,57.914
10,-0.199999928,5.778915405,5,325,0,0,0,83.5,4,57.4271
11,-0.199999928,5.778915405,5,320,0,0,0,84,2,58.495
12,-0.149999976,5.778915405,5,330,0,0,0,84.5,2,61.1881
13,-0.099999964,5.778915405,5,340,0,0,0,85,2,68.2778
14,0.099999964,5.778915405,5.5,340,0,0,0,85,2,77.8665
15,0.299999952,5.778915405,6,340,0,0,0,85,2,94.8141
16,0.049999982,5.778915405,5,330,0,0,0,85.5,2,109.1885
17,-0.199999928,5.778915405,4,320,0,0,0,86,2,127.4435
18,0.049999982,5.778915405,4.5,310,0,0,70,85,2,146.4181
19,0.299999952,5.778915405,5,300,0,0,140,84,1,152.2392
20,1.099999428,5.778915405,5,310,0,0,385,81.5,1,157.6881
21,1.899999619,5.778915405,5,320,0,0,630,79,1,158.9022
22,2.899999619,5.778915405,5,320,0,0,850,77.5,2,153.8961
23,3.899999619,5.778915405,5,320,0,0,1070,76,3,149.9193
24,4.5,5.778915405,6,325,0,0,1235,73.5,3,151.5973
25,5.099998474,5.778915405,7,330,0,0,1400,71,3,150.6321
26,5.349998474,5.778915405,7,330,0,0,1335,70,4,155.4031
27,5.599998474,5.778915405,7,330,0,0,1270,69,5,148.2121
28,6.099998474,5.778915405,6.5,330,0,0,1100,69,6,144.0375
29,6.599998474,5.778915405,6,330,0,0,930,69,6,142.4247
30,7.199996948,5.778915405,6,330,0,0,1065,67.5,6,135.2547
31,7.799999237,5.778915405,6,330,0,0,1200,66,5,141.9322
32,7.25,5.778915405,6,330,0,0,880,67.5,6,143.3064
33,6.699996948,5.778915405,6,330,0,2,560,69,6,154.7291
34,6.699996948,5.778915405,5.5,335,0,2,480,69,5,165.2629
35,6.699996948,5.778915405,5,340,0,0,400,69,4,182.5096
36,6.049999237,5.778915405,5,330,0,0,235,70.5,3,200.7765
37,5.399997711,5.778915405,5,320,0,0,70,72,2,224.3373
38,4.949996948,5.778915405,4.5,315,0,0,35,73.5,2,231.2978
39,4.5,5.778915405,4,310,0,0,0,75,2,222.1743
40,4.25,5.778915405,4,310,0,0,0,76,3,209.1135
41,4,5.778915405,4,310,0,0,0,77,3,194.2581
42,3.5,5.778915405,3,305,0,0,0,79,2,182.7092
43,3,5.778915405,2,300,0,0,0,81,1,172.9172
44,2.5,5.778915405,2,290,0,0,0,82,4,165.6816
45,2,5.778915405,2,280,0,0,0,83,7,157.9339
46,1.299999237,5.778915405,2.5,275,0,0,0,86,4,146.2644
47,0.599999905,5.778915405,3,270,0,0,0,89,1,127.7001
48,0.5,5.778915405,2,260,0,0,0,90.5,3,109.7048
1,0.399999857,6.330554962,1,250,0,0,0,92,4,136.7216
2,0.299999952,6.330554962,1,210,0,0,0,93,4,127.9215
3,0.199999928,6.330554962,1,170,0,0,0,94,4,97.2642
4,0.099999964,6.330554962,0.5,85,0,0,0,47,2,62.915
5,0.899999619,6.330554962,,,,0,,,,62.1554
6,1.549999237,6.330554962,,,,0,,,,58.8526
7,2.199998856,6.330554962,1,180,0,0,0,95,5,56.9432
8,1.549999237,6.330554962,1,200,0,0,0,91,6,53.4842
9,2.599998474,6.330554962,1,220,0,2,0,87,7,51.5738
10,2.599998474,6.330554962,1,220,0.099999964,2,0,88,7,50.3654
11,2.599998474,6.330554962,1,220,0.199999928,2,0,89,7,48.9883
12,2.75,6.330554962,2,215,0.199999928,2,0,89,7,48.3979
13,2.599998474,6.330554962,3,210,0.199999928,2,0,89,7,50.4268
14,3,6.330554962,3,210,0.299999952,2,0,91.5,8,58.155
15,2.899999619,6.330554962,3,210,0.399999857,0,0,94,8,63.502
16,3,6.330554962,3,215,0.399999857,0,0,94.5,8,69.7837
17,3.099998474,6.330554962,3,220,0.399999857,2,0,95,7,80.2158
18,3.349998474,6.330554962,2.5,225,0.299999952,2,0,95.5,7,111.7184
19,4.199996948,6.330554962,2,230,0.199999928,2,0,96,6,130.1875
20,3.899999619,6.330554962,2.5,230,0.099999964,2,30,96,5,148.2967
21,4.199996948,6.330554962,3,230,0,0,60,96,4,159.7617
22,5.049999237,6.330554962,3,220,0,0,95,95.5,6,166.1885
23,4.699996948,6.330554962,3,210,0,0,130,95,7,171.4097
24,6.25,6.330554962,3,205,0,0,205,95,7,174.8618
25,7.099998474,6.330554962,3,200,0,0,280,95,7,176.1912
26,6.25,6.330554962,3.5,205,0,0,405,93.5,7,180.1327
27,7.099998474,6.330554962,4,210,0,0,530,92,7,185.3374
28,8.299995422,6.330554962,4,205,0,0,625,91,6,186.6284
29,8.099998474,6.330554962,4,200,0,0,720,90,5,186.2167
30,8.75,6.330554962,3.5,200,0,0,585,90,6,180.589
31,8.5,6.330554962,3,200,0,0,450,90,6,176.75
32,8.75,6.330554962,3.5,205,0,0,435,90,6,178.8021
33,9,6.330554962,4,210,0,2,420,90,6,183.3769
34,7.949996948,6.330554962,3.5,215,0.199999928,2,325,91,7,190.3317
35,8.399993896,6.330554962,3,220,0.399999857,2,230,92,7,202.8752
36,7.949996948,6.330554962,3,215,0.699999809,2,165,93.5,7,221.4446
37,7,6.330554962,3,210,1,2,100,95,7,236.7678
38,6.949996948,6.330554962,3.5,210,0.799999714,2,60,94.5,7,238.8493
39,7,6.330554962,4,210,0.599999905,2,20,94,6,234.9689
40,6.949996948,6.330554962,4,205,0.5,2,10,94.5,7,228.255
41,6.899997711,6.330554962,4,200,0.399999857,2,0,95,7,216.6226
42,6.799999237,6.330554962,4,200,0.199999928,2,0,95,7,205.4808
43,6.699996948,6.330554962,4,200,0,2,0,95,6,195.5211
44,6.599998474,6.330554962,4.5,200,0,2,0,94.5,4,184.3956
45,6.399997711,6.330554962,5,200,0,2,0,94,1,175.3558
46,6.399997711,6.330554962,4.5,200,0.099999964,2,0,94.5,2,162.3183
47,6.399997711,6.330554962,4,200,0.199999928,2,0,95,3,147.3918
48,6.399997711,6.330554962,4,195,0.099999964,2,0,94,2,124.693
49,6.399997711,6.330554962,4,190,0,2,0,93,1,105.4734
50,6.549999237,6.330554962,4,185,0,2,0,93.5,4,90.3859
1,6.699996948,8.24521637,4,180,0,0,0,94,6,88.5172
2,6.699996948,8.24521637,4,180,0,0,0,94,6,64.2055
3,7.099998474,8.24521637,4,190,0,0,0,95,7,60.0397
4,7.149997711,8.24521637,4,195,0,0,0,94.5,7,55.7015
5,7.199996948,8.24521637,4,200,0,0,0,94,7,53.4665
6,7.149997711,8.24521637,4,200,0,0,0,94,7,51.5398
7,7.099998474,8.24521637,4,200,0,2,0,94,6,49.7985
8,7.099998474,8.24521637,4.5,195,0,2,0,94.5,7,48.8041
9,7.099998474,8.24521637,5,190,0,0,0,95,7,47.9056
10,7.099998474,8.24521637,5,190,0,0,0,94.5,7,48.6803
11,7.099998474,8.24521637,5,190,0,0,0,94,6,53.9141
12,6.799999237,8.24521637,4,200,0,0,0,94.5,5,63.3532
13,6.5,8.24521637,3,210,0,0,0,95,4,79.9919
14,6.649997711,8.24521637,3,205,0,0,0,95,6,98.3884
15,6.799999237,8.24521637,3,200,0,0,0,95,7,113.6876
16,6.849998474,8.24521637,3,200,0,0,15,95,7,137.1149
17,6.899997711,8.24521637,3,200,0,0,30,95,7,135.9077
18,7.399997711,8.24521637,3,205,0,0,175,94,7,130.6385
19,7.899997711,8.24521637,3,210,0,0,320,93,7,130.4744
20,8.399993896,8.24521637,3,215,0,0,480,91,4,126.0658
21,8.899993896,8.24521637,3,220,0,0,640,89,1,123.0923
22,9.299995422,8.24521637,3,220,0,0,800,87,4,122.4501
23,9.699996948,8.24521637,3,220,0,0,960,85,7,120.5265
24,10.25,8.24521637,2.5,230,0,0,920,81.5,7,120.4777
25,10.79999542,8.24521637,2,240,0,0,880,78,7,125.0071
26,10.6499939,8.24521637,2.5,240,0,0,755,78,7,127.048
27,10.5,8.24521637,3,240,0,0,630,78,7,125.8965
28,10.29999542,8.24521637,2.5,260,0,0,445,80.5,7,120.9797
29,10.09999847,8.24521637,2,280,0,0,260,83,7,119.1087
30,10.25,8.24521637,1.5,285,0,0,285,80.5,7,123.4471
31,10.3999939,8.24521637,1,290,0,2,310,78,7,129.1076
32,10.29999542,8.24521637,1.5,305,0,2,235,78,7,139.6132
33,10.19999695,8.24521637,2,320,0,2,160,78,7,158.7479
34,9.599998474,8.24521637,2.5,320,0,2,95,79,7,184.4954
35,9,8.24521637,3,320,0,0,30,80,6,213.5358
36,8.899993896,8.24521637,3,315,0,0,15,80,7,226.5833
37,8.799995422,8.24521637,3,310,0,0,0,80,7,232.2056
38,8.349998474,8.24521637,2.5,295,0,0,0,83,7,229.1127
39,7.899997711,8.24521637,2,280,0,0,0,86,7,215.8864
40,7.299999237,8.24521637,2.5,280,0,0,0,88.5,7,204.0426
41,6.699996948,8.24521637,3,280,0,0,0,91,6,193.969
42,6.199996948,8.24521637,2.5,275,0,0,0,91.5,5,184.2733
43,5.699996948,8.24521637,2,270,0,0,0,92,4,175.4327
44,6.399997711,8.24521637,2.5,280,0,0,0,91.5,6,163.9296
45,7.099998474,8.24521637,3,290,0,0,0,91,7,150.1472
46,7.149997711,8.24521637,3,295,0,0,0,89.5,7,126.172
47,7.199996948,8.24521637,3,300,0,0,0,88,7,105.2464
48,6.449996948,8.24521637,3,290,0,0,0,90.5,7,89.4302
1,5.699996948,8.627883911,3,280,0,0,0,93,6,87.5349
2,5.699996948,8.627883911,3,280,0,0,0,93,6,64.8256
3,6.299999237,8.627883911,4,270,0,2,0,93,7,61.22
4,6.199996948,8.627883911,3.5,270,0,2,0,93.5,7,56.8786
5,6.099998474,8.627883911,3,270,0,0,0,94,7,53.4769
6,5.349998474,8.627883911,3,270,0,0,0,94,4,51.7808
7,4.599998474,8.627883911,3,270,0,0,0,94,1,50.0634
8,4.349998474,8.627883911,3,270,0,0,0,94,3,49.2959
9,4.099998474,8.627883911,3,270,0,0,0,94,4,48.7654
10,3.899999619,8.627883911,3,270,0,0,0,93.5,4,49.45
11,3.699998856,8.627883911,3,270,0,0,0,93,4,53.7447
12,3.949998856,8.627883911,3,265,0,0,0,93,6,62.9876
13,4.199996948,8.627883911,3,260,0,0,0,93,7,79.8055
14,3.699998856,8.627883911,2,260,0,0,0,92.5,5,100.0662
15,3.199998856,8.627883911,1,260,0,0,0,92,3,116.377
16,3.599998474,8.627883911,1,260,0,0,75,94,3,137.0723
17,4,8.627883911,1,260,0,0,150,96,3,133.148
18,5.149997711,8.627883911,1,260,0,0,325,90.5,6,127.3066
19,6.299999237,8.627883911,1,260,0,0,500,85,8,125.3387
20,6.849998474,8.627883911,2,255,0,0,630,82,8,119.9269
21,7.399997711,8.627883911,3,250,0,0,760,79,7,114.3679
22,7.799999237,8.627883911,3.5,255,0,0,950,75,7,113.7414
23,8.199996948,8.627883911,4,260,0,0,1140,71,7,111.5293
24,9.25,8.627883911,3.5,250,0,0,1240,69.5,7,111.3082
25,10.29999542,8.627883911,3,240,0,0,1340,68,6,113.7144
26,10.25,8.627883911,3.5,240,0,0,1330,67,4,115.2675
27,10.19999695,8.627883911,4,240,0,0,1320,66,2,114.1434
28,10.25,8.627883911,4,225,0,0,1280,65,3,109.6771
29,10.29999542,8.627883911,4,210,0,0,1240,64,4,110.3908
30,9.599998474,8.627883911,3.5,215,0,0,970,67.5,5,116.8264
31,8.899993896,8.627883911,3,220,0,0,700,71,6,121.6756
32,8.649993896,8.627883911,3,230,0,0,445,71.5,7,133.2855
33,8.399993896,8.627883911,3,240,0,0,190,72,7,154.3391
34,7.799999237,8.627883911,3,240,0,0,120,73.5,6,182.2004
35,7.199996948,8.627883911,3,240,0,0,50,75,5,214.6095
36,7.149997711,8.627883911,3,230,0,0,25,76.5,6,227.2892
37,7.099998474,8.627883911,3,220,0,0,0,78,7,231.9643
38,7.099998474,8.627883911,3,220,0,0,0,77,8,228.0139
39,7.099998474,8.627883911,3,220,0,0,0,76,8,216.0137
40,7.099998474,8.627883911,3,215,0,0,0,75.5,8,204.5023
41,7.099998474,8.627883911,3,210,0,0,0,75,8,196.5723
42,7.049999237,8.627883911,4,200,0,0,0,75.5,8,185.4105
43,7,8.627883911,5,190,0,0,0,76,8,175.236
44,6.899997711,8.627883911,5,190,0,0,0,77.5,8,165.535
45,6.799999237,8.627883911,5,190,0,0,0,79,8,151.4525
46,6.949996948,8.627883911,4.5,195,0,0,0,77.5,8,127.7344
47,7.099998474,8.627883911,4,200,0,0,0,76,8,106.1782
48,6.75,8.627883911,4.5,190,0,0,0,79.5,8,90.8254
1,6.399997711,9.212966919,5,180,0,0,0,83,7,88.7082
2,6.399997711,9.212966919,5,180,0,0,0,83,7,64.7215
3,6.599998474,9.212966919,5,190,0,0,0,84,7,61.4549
4,6.75,9.212966919,5.5,190,0,0,0,83,7,57.1327
5,6.899997711,9.212966919,6,190,0,0,0,82,7,54.3077
6,6.899997711,9.212966919,5.5,185,0,0,0,82,7,51.8525
7,6.899997711,9.212966919,5,180,0,2,0,82,7,49.5037
8,6.849998474,9.212966919,5.5,185,0,2,0,84,7,48.6624
9,6.799999237,9.212966919,6,190,0,0,0,86,7,47.8576
10,6.899997711,9.212966919,6,190,0,0,0,85.5,7,48.3148
11,7,9.212966919,6,190,0,2,0,85,7,53.0082
12,7,9.212966919,6,190,0,2,0,83.5,7,61.9196
13,7,9.212966919,6,190,0,2,0,82,7,78.4109
14,6.849998474,9.212966919,5.5,185,0,2,0,81.5,7,97.9771
15,6.699996948,9.212966919,5,180,0,0,0,81,7,114.906
16,6.649997711,9.212966919,5,175,0,0,30,81.5,7,139.1679
17,6.599998474,9.212966919,5,170,0,2,60,82,7,135.8487
18,6.799999237,9.212966919,5.5,175,0,2,130,81.5,4,129.8911
19,7,9.212966919,6,180,0,0,200,81,1,130.3768
20,7.5,9.212966919,6,175,0,0,245,80.5,2,126.681
21,8,9.212966919,6,170,0,0,290,80,2,122.5014
22,8.599998474,9.212966919,6,175,0,0,415,79.5,3,121.4229
23,9.199996948,9.212966919,6,180,0,0,540,79,4,119.7002
24,9.549995422,9.212966919,6,180,0,0,490,78,6,119.6207
25,9.899993896,9.212966919,6,180,0,0,440,77,7,123.8811
26,10.09999847,9.212966919,7,185,0,0,500,77,7,124.8517
27,10.29999542,9.212966919,8,190,0,2,560,77,7,123.9965
28,10.54999542,9.212966919,7.5,185,0,2,400,77,7,119.6828
29,10.79999542,9.212966919,7,180,0,2,240,77,6,117.4559
30,10.6499939,9.212966919,7.5,180,0,2,235,78.5,7,122.9213
31,10.5,9.212966919,8,180,0,0,230,80,7,128.4878
32,10.34999847,9.212966919,8,180,0,0,195,78.5,7,139.7357
33,10.19999695,9.212966919,8,180,0,0,160,77,7,160.292
34,10.09999847,9.212966919,7,175,0,0,90,80.5,6,186.9301
35,10,9.212966919,6,170,0,0,20,84,5,212.3645
36,9.949996948,9.212966919,6,170,0,0,10,83.5,6,221.6963
37,9.899993896,9.212966919,6,170,0,2,0,83,7,225.7196
38,9.649993896,9.212966919,6,170,0.199999928,2,0,86.5,7,222.2051
39,9.399993896,9.212966919,6,170,0.399999857,0,0,90,7,211.1934
40,8.449996948,9.212966919,4.5,195,0.799999714,0,0,92.5,7,202.966
41,7.5,9.212966919,3,220,1.199999809,2,0,95,6,195.5181
42,6.899997711,9.212966919,2,225,1,2,0,95,7,187.1452
43,6.299999237,9.212966919,1,230,0.799999714,0,0,95,7,176.3877
44,6.049999237,9.212966919,1,235,1.199999809,0,0,95,7,166.7592
45,5.799999237,9.212966919,1,240,1.599999428,0,0,95,7,151.0505
46,5.649997711,9.212966919,1,270,1.799999237,0,0,95.5,7,129.2813
47,5.5,9.212966919,1,300,2,0,0,96,7,107.6377
48,5.349998474,9.212966919,1,280,1.599999428,0,0,96.5,7,93.4095
1,5.199996948,7.081249237,1,260,1.199999809,2,0,97,7,89.9496
2,5.199996948,7.081249237,1,260,1.199999809,2,0,97,7,65.3448
3,5,7.081249237,1,230,0.599999905,0,0,97,7,61.2244
4,4.949996948,7.081249237,1.5,205,0.299999952,0,0,97,7,55.6189
5,4.899997711,7.081249237,2,180,0,2,0,97,7,53.4069
6,4.899997711,7.081249237,2,180,0,2,0,97,8,50.7515
7,4.899997711,7.081249237,2,180,0,2,0,97,8,48.6542
8,4.699996948,7.081249237,1.5,190,0,2,0,97.5,8,47.8798
9,4.5,7.081249237,1,200,0,0,0,98,7,46.6284
10,3.949998856,7.081249237,1,195,0.099999964,0,0,98,6,47.3588
11,3.399999619,7.081249237,1,190,0.199999928,0,0,98,5,52.0355
12,3.599998474,7.081249237,1,180,0.099999964,0,0,98.5,6,60.3997
13,3.799999237,7.081249237,1,170,0,0,0,99,7,76.0069
14,3.899999619,7.081249237,1,165,0,0,0,99,7,96.0423
15,4,7.081249237,1,160,0,2,0,99,7,113.5346
16,4.199996948,7.081249237,1,170,0,2,10,99,7,137.0773
17,4.399997711,7.081249237,1,180,0,0,20,99,7,135.1279
18,4.699996948,7.081249237,1,200,0,0,50,99,8,130.7436
19,5,7.081249237,1,220,0,2,80,99,8,132.4153
20,4.949996948,7.081249237,1,215,0.799999714,2,90,98.5,8,127.9607
21,4.899997711,7.081249237,1,210,1.599999428,0,100,98,8,123.3167
22,4.899997711,7.081249237,2,225,1.099999428,0,150,97.5,8,122.4744
23,4.899997711,7.081249237,3,240,0.599999905,2,200,97,7,121.1572
